epoch,elbo,nll,kl,prior_std
1898,[2015.7491],853.3533,[1162.3958],0.0050223996,0.06489937136797486
1899,[2025.8721],864.41516,[1161.457],0.0050223996,0.06490635679948484
1900,[2026.1401],865.6194,[1160.5206],0.0050223996,0.06491334169413532
1901,[2023.8154],864.2163,[1159.5991],0.0050223996,0.06492032605362037
1902,[2010.7048],852.02155,[1158.6832],0.0050223996,0.06492730987929404
1903,[2005.8367],848.06335,[1157.7734],0.0050223996,0.06493429317334193
1904,[1997.4854],840.65063,[1156.8346],0.0050223996,0.06494127593651346
1905,[2008.0308],852.1433,[1155.8875],0.0050223996,0.06494825816846489
1906,[2016.474],861.5111,[1154.9629],0.0050223996,0.06495523987171917
1907,[2015.583],861.5365,[1154.0465],0.0050223996,0.06496222104731655
1908,[1995.4475],842.32153,[1153.1259],0.0050223996,0.06496920169591996
1909,[1979.7131],827.5188,[1152.1943],0.0050223996,0.06497618181747411
1910,[1994.0752],842.80475,[1151.2705],0.0050223996,0.06498316141399321
1911,[1999.1044],848.7656,[1150.3386],0.0050223996,0.06499014048649772
1912,[1974.6567],825.2584,[1149.3982],0.0050223996,0.06499711903491918
1913,[2020.969],872.5071,[1148.4618],0.0050223996,0.0650040970594297
1914,[1984.575],837.02,[1147.5548],0.0050223996,0.06501107456029287
1915,[2011.0667],864.40454,[1146.6621],0.0050223996,0.06501805153909451
1916,[2015.6172],869.85266,[1145.7646],0.0050223996,0.06502502799627227
1917,[2006.6722],861.8078,[1144.8645],0.0050223996,0.06503200393112366
1918,[2001.5198],857.5429,[1143.9768],0.0050223996,0.06503897934308021
1919,[2011.8146],868.7155,[1143.0991],0.0050223996,0.06504595423129825
1920,[1998.6964],856.47205,[1142.2244],0.0050223996,0.06505292859401939
1921,[1990.1333],848.78906,[1141.3442],0.0050223996,0.065059902430134
1922,[1982.2755],841.81323,[1140.4624],0.0050223996,0.0650668757387936
1923,[2006.6821],867.115,[1139.567],0.0050223996,0.0650738485196885
1924,[1994.5148],855.8599,[1138.6548],0.0050223996,0.06508082076992702
1925,[1991.2798],853.54407,[1137.7356],0.0050223996,0.06508779248659531
1926,[1995.5804],858.79095,[1136.7894],0.0050223996,0.06509476366536097
1927,[1995.5193],859.6736,[1135.8458],0.0050223996,0.06510173430308536
1928,[1977.0416],842.1279,[1134.9138],0.0050223996,0.0651087043977753
1929,[1980.9524],846.9657,[1133.9867],0.0050223996,0.06511567394935405
1930,[1993.9409],860.8888,[1133.0521],0.0050223996,0.06512264295701176
1931,[1984.228],852.1045,[1132.1235],0.0050223996,0.06512961142048523
1932,[2010.1902],878.9825,[1131.2078],0.0050223996,0.06513657934091865
1933,[2016.1667],885.8653,[1130.3015],0.0050223996,0.06514354671994282
1934,[1949.458],820.07404,[1129.384],0.0050223996,0.06515051355788684
1935,[1976.5214],848.0502,[1128.4712],0.0050223996,0.06515747985728354
1936,[1988.5094],860.95624,[1127.5532],0.0050223996,0.0651644456197715
1937,[1991.9142],865.28174,[1126.6324],0.0050223996,0.06517141084718747
1938,[1980.0786],854.3721,[1125.7064],0.0050223996,0.06517837553943787
1939,[1987.9004],863.1144,[1124.7861],0.0050223996,0.06518533969625423
1940,[1989.6876],865.81714,[1123.8704],0.0050223996,0.06519230331699398
1941,[1981.8644],858.8882,[1122.9762],0.0050223996,0.06519926640217139
1942,[1985.5531],863.4769,[1122.0762],0.0050223996,0.06520622895284538
1943,[1977.6018],856.44666,[1121.155],0.0050223996,0.06521319096785749
1944,[1944.36],824.1256,[1120.2343],0.0050223996,0.0652201524463156
1945,[1987.0365],867.729,[1119.3074],0.0050223996,0.06522711338834258
1946,[1955.6769],837.2899,[1118.387],0.0050223996,0.0652340737932687
1947,[1983.0652],865.5985,[1117.4668],0.0050223996,0.06524103366087922
1948,[1951.8204],835.27856,[1116.5419],0.0050223996,0.06524799298955594
1949,[1979.5228],863.8987,[1115.6241],0.0050223996,0.06525495177973747
1950,[1966.1838],851.48334,[1114.7004],0.0050223996,0.0652619100306577
1951,[1951.9719],838.1915,[1113.7804],0.0050223996,0.06526886774232812
1952,[1966.496],853.63403,[1112.8618],0.0050223996,0.06527582491494935
1953,[1962.9011],850.96686,[1111.9343],0.0050223996,0.06528278154792266
1954,[1936.0103],824.9846,[1111.0256],0.0050223996,0.06528973764453358
1955,[1952.1477],842.0498,[1110.0979],0.0050223996,0.06529669320618263
1956,[1964.2341],855.04706,[1109.187],0.0050223996,0.06530364823403734
1957,[1956.5082],848.22943,[1108.2788],0.0050223996,0.065310602728939
1958,[1961.5691],854.1912,[1107.3779],0.0050223996,0.06531755669285644
1959,[1957.1366],850.66174,[1106.4749],0.0050223996,0.06532451012679936
1960,[1953.672],848.09344,[1105.5786],0.0050223996,0.06533146303205689
1961,[1952.8635],848.1892,[1104.6742],0.0050223996,0.06533841540947605
1962,[1952.1929],848.4192,[1103.7737],0.0050223996,0.0653453672598332
1963,[1947.4507],844.54974,[1102.901],0.0050223996,0.06535231858523571
1964,[1934.3171],832.27954,[1102.0376],0.0050223996,0.0653592693883373
1965,[1974.8755],873.71265,[1101.163],0.0050223996,0.06536621967164535
1966,[1942.7966],842.50525,[1100.2914],0.0050223996,0.06537316943614357
1967,[1938.1125],838.6664,[1099.4462],0.0050223996,0.06538011868457996
1968,[1950.2224],851.6207,[1098.6016],0.0050223996,0.06538706741994695
1969,[1952.3408],854.59326,[1097.7476],0.0050223996,0.06539401564364831
1970,[1947.4432],850.5747,[1096.8684],0.0050223996,0.06540096335494369
1971,[1928.7996],832.8103,[1095.9893],0.0050223996,0.06540791055321496
1972,[1970.3364],875.2379,[1095.0986],0.0050223996,0.06541485723744683
1973,[1954.6594],860.4431,[1094.2163],0.0050223996,0.06542180340642097
1974,[1951.0449],857.7328,[1093.3121],0.0050223996,0.06542874905885823
1975,[1967.1072],874.70685,[1092.4004],0.0050223996,0.06543569419211995
1976,[1939.6892],848.1741,[1091.5151],0.0050223996,0.06544263880535339
1977,[1958.2609],867.6386,[1090.6223],0.0050223996,0.06544958289741015
1978,[1942.0428],852.33057,[1089.7124],0.0050223996,0.06545652646411232
1979,[1952.956],864.1362,[1088.8198],0.0050223996,0.06546346950394516
1980,[1956.9672],869.03845,[1087.9287],0.0050223996,0.06547041201559467
1981,[1939.3922],852.3379,[1087.0543],0.0050223996,0.06547735399825937
1982,[1951.4358],865.26733,[1086.1685],0.0050223996,0.06548429545209197
1983,[1929.3107],844.04364,[1085.2671],0.0050223996,0.06549123637622153
1984,[1955.826],871.44775,[1084.3783],0.0050223996,0.0654981767709791
1985,[1929.522],846.01056,[1083.5114],0.0050223996,0.06550511663802586
1986,[1934.8007],852.1618,[1082.6389],0.0050223996,0.0655120559781073
1987,[1933.3],851.5494,[1081.7507],0.0050223996,0.06551899479050245
1988,[1941.5432],860.6692,[1080.8741],0.0050223996,0.06552593307568394
1989,[1927.9409],847.93384,[1080.0071],0.0050223996,0.06553287083500366
1990,[1948.5496],869.4291,[1079.1205],0.0050223996,0.06553980806807547
1991,[1922.7377],844.515,[1078.2225],0.0050223996,0.06554674477432136
1992,[1935.9171],858.57697,[1077.3402],0.0050223996,0.06555368095326614
1993,[1936.4955],860.0148,[1076.4807],0.0050223996,0.06556061660712185
1994,[1921.7681],846.15063,[1075.6173],0.0050223996,0.06556755173627969
1995,[1938.6036],863.8462,[1074.7574],0.0050223996,0.06557448634119178
1996,[1927.345],853.4405,[1073.9045],0.0050223996,0.06558142042295054
1997,[1958.4678],885.41425,[1073.0536],0.0050223996,0.06558835398115348
1998,[1930.4011],858.18494,[1072.2161],0.0050223996,0.06559528701578632
1999,[1921.6174],850.25366,[1071.3638],0.0050223996,0.06560221952527173
2000,[1930.7146],860.21497,[1070.4996],0.0050223996,0.06560915150781772
